ID,Country,Name,Product,Electric capacity,zone_el,Demand price
PtX6SE,SE,Project AIR Perstorp  Stenungsund,Methanol,25,SE2,74.86710227
PtX7SE,SE,Hofors rolling project,Hydrogen,3.039675657,SE2,42.96852691
PtX8SE,SE,Lysekil refinery phase 2,Hydrogen,53.64133512,SE2,36.75421986
PtX9SE,SE,HySkies,Hydrogen,54.33867247,SE2,40.36449864
PtX10SE,SE,Oskarshamn nuclear plant,Hydrogen,0.125163115,SE3,45.04108275
PtX11SE,SE,HEAL  Hydrogenbased Energy Systems for Arctic Logistics,Hydrogen,0.17880445,SE1,47.53777659
PtX12SE,SE,Vatgas Ljungby,Hydrogen,0.357608901,SE3,38.32306848
PtX13SE,SE,Barseback Hydrogen Hub,Hydrogen,17.88044504,SE2,43.09774158
PtX14SE,SE,BotnialankenH2,Methanol,100,SE1,75.11145804
PtX15SE,SE,Rabbalshede Krafts,Hydrogen,8.940222519,SE2,38.78478498
PtX16SE,SE,Waste to hydrogen Boson Energy BEH2X SE,Hydrogen,0.17880445,SE3,36.53255859
PtX17SE,SE,Ferrosilva fossilfree DRI ,Hydrogen,0.17880445,SE2,38.4594873
PtX18SE,SE, Liquid Wind FlagshipTWO,Methanol,287.1,SE2,83.1257285
PtX20SE,SE,MoU Lhyfewpd,Hydrogen,107.2826702,SE2,47.69412499
PtX21SE,SE, Liquid Wind Flagship 3rd plant,Methanol,220.9,SE1,79.53672355
PtX22SE,SE,OX2 Neptunus Hub,Hydrogen,422.1930683,SE4,39.21040804
PtX23SE,SE,Koping  WastetoHydrogen,Hydrogen,0.17880445,SE2,39.89498952
PtX24SE,SE,H2 for Ovako steel mill in Smedjebacken,Hydrogen,3.039675657,SE2,40.30603114
PtX25SE,SE,HYBRIT expansion,Hydrogen,89.40222519,SE1,41.1452299
PtX26SE,SE,H2 Green Steel H2GS  phase 2,Hydrogen,143.0435603,SE1,38.43823817
PtX27SE,SE,SoutH2Port,Hydrogen,107.2826702,SE2,42.37266743
PtX28SE,SE,Swedish BiofuelsCOWI SAF plant,Hydrogen,10.60310391,SE3,46.20139297
PtX30SE,SE,NorthStarH2 ,Methanol,110.4319301,SE2,73.66135395
PtX31SE,SE,Power2Earth,Hydrogen,39.03301152,SE1,41.97542537
PtX32SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX33SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX34SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX35SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX36SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX37SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX38SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX39SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX40SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX41SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX42SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX43SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX44SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX45SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX46SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX47SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE1,43.19067923
PtX48SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE2,43.19067923
PtX49SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE2,43.19067923
PtX50SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE2,43.19067923
PtX51SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE2,43.19067923
PtX52SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE2,43.19067923
PtX53SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE2,43.19067923
PtX54SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE2,43.19067923
PtX55SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE2,43.19067923
PtX56SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE4,43.19067923
PtX57SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE4,43.19067923
PtX58SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE4,43.19067923
PtX59SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE4,43.19067923
PtX60SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE4,43.19067923
PtX61SE,SE,New electrolysis507725640973672681484961944324,Hydrogen,178.8044504,SE4,43.19067923
PtX1GB,GB,Hydrogen plant  Orkney Islands  BIG HIT 2n phase,Hydrogen,0.177632042,GB,36.82982084
PtX2GB,GB,HyDeploy,Hydrogen,8.88E-02,GB,38.97038094
PtX3GB,GB,Aberdeen Conference Center,Hydrogen,0.177632042,GB,41.09919813
PtX4GB,GB,Hydrogen plant  Orkney Islands  BIG HIT 1st phase,Hydrogen,0.124342429,GB,42.02614055
PtX6GB,GB,Hynet Northwest phase 1 Essar Stanlow refinery,Hydrogen,0.177632042,GB,44.9828747
PtX7GB,GB,Hydrogen mini grid system Yorkshire Rotherham,Hydrogen,5.33E-03,GB,45.29824527
PtX8GB,GB,Baglan Energy Park Wales,Hydrogen,8.17E-03,GB,41.84448857
PtX9GB,GB,HARI project West Beacon Farm,Hydrogen,6.04E-03,GB,43.74763723
PtX10GB,GB,Acorn H2,Hydrogen,0.177632042,GB,42.37204631
PtX11GB,GB,GigastackHornsea 2 phase I,Hydrogen,17.76320416,GB,45.75657586
PtX12GB,GB,The Hydrogen office,Hydrogen,4.26E-03,GB,47.87249104
PtX13GB,GB,RABH2,Hydrogen,8.88E-04,GB,47.27074519
PtX14GB,GB,Air Fuel Synthesis pilot plant,Hydrogen,0.177632042,GB,40.95741153
PtX15GB,GB,Aberdeen Kittybrewster Hydrogen bus project,Hydrogen,0.177632042,GB,44.67344257
PtX16GB,GB,Fife Levenmouth Community Energy Project,Hydrogen,6.57E-02,GB,41.98506248
PtX17GB,GB,PURE Project Unst,Hydrogen,2.66E-03,GB,39.08119375
PtX18GB,GB,Tyseley Energy Park refuelling hub Birmingham,Hydrogen,0.532896125,GB,44.67069498
PtX19GB,GB,H2H Saltend phase 1,Hydrogen,0.177632042,GB,45.556149
PtX20GB,GB,Whitelee Green Hydrogen Facility Green Hydrogen for Glasgow Phase 1,Hydrogen,1.261187495,GB,42.68317372
PtX21GB,GB,Northern Irish hydrogen project  Ballymena Hydrogen,Hydrogen,0.177632042,GB,43.02964695
PtX22GB,GB,Centurion,Hydrogen,17.76320416,GB,42.68508103
PtX23GB,GB,Aberdeen Hydrogen Hub phase I,Hydrogen,0.289540228,GB,42.16942686
PtX24GB,GB,EMEC tidalbatteryhydrogen demo,Hydrogen,0.119013468,GB,38.44257256
PtX25GB,GB,H100 Fife Project Levenmouth,Hydrogen,0.888160208,GB,43.32576025
PtX26GB,GB,Hynet Northwest phase 3,Hydrogen,0.177632042,GB,44.96875696
PtX27GB,GB,Leeds Bradford Airport hub,Hydrogen,0.177632042,GB,39.68744779
PtX28GB,GB,Giga Stack  Green Hydrogen for Humberside,Hydrogen,177.6320416,GB,40.33295548
PtX29GB,GB,HRS Gatwick airport,Hydrogen,0.177632042,GB,40.44724366
PtX30GB,GB,HRS Swindon,Hydrogen,0.177632042,GB,40.26071017
PtX31GB,GB,HRS Beaconsfield,Hydrogen,0.177632042,GB,36.83024521
PtX32GB,GB,H2Teesside 1st phase,Hydrogen,0.177632042,GB,45.83699356
PtX33GB,GB,H2Teesside 2nd phase,Hydrogen,0.177632042,GB,46.52530574
PtX34GB,GB,Dolphyn 1 phase 1,Hydrogen,1.776320416,GB,40.60517151
PtX36GB,GB,PTG Bilsthorpe Nottinghamshire,Hydrogen,0.222040052,GB,42.697997
PtX37GB,GB,Uniper Killingholme site,Hydrogen,17.76320416,GB,46.53588301
PtX38GB,GB,Heysham demonstrator 1,Hydrogen,0.177632042,GB,53.84655172
PtX39GB,GB,Trafford Low Carbon Energy Park  phase 1,Hydrogen,1.865136437,GB,47.57740314
PtX40GB,GB,Cromarty Green Hydrogen Facility,Hydrogen,2.664480624,GB,37.48518744
PtX41GB,GB,Octopus Hydrogen  MIRA Technology Park,Hydrogen,0.159868837,GB,43.07363832
PtX42GB,GB,Salamander,Hydrogen,1.776320416,GB,47.74610785
PtX43GB,GB,Prax Lindsey Oil Refinery Phase 1,Hydrogen,0.177632042,GB,43.11935322
PtX44GB,GB,Flotta Hydrogen Hub,Hydrogen,0.177632042,GB,44.0505226
PtX45GB,GB,H2 Green  Shoreham port  phase I,Hydrogen,3.552640832,GB,46.56300939
PtX46GB,GB,H2 Green  Shoreham port  phase II,Hydrogen,11.22634503,GB,46.19908878
PtX47GB,GB,Northern Horizons wind project,Hydrogen,0.177632042,GB,40.52510084
PtX48GB,GB,HyGreen Teesside phase I,Hydrogen,14.21056333,GB,42.80920188
PtX49GB,GB,HyGreen Teesside phase II,Hydrogen,74.60545747,GB,45.58463213
PtX50GB,GB,GigastackHornsea 2 phase II,Hydrogen,159.8688374,GB,45.07480321
PtX51GB,GB,Aberdeen Hydrogen Hub phase II,Hydrogen,0.953884063,GB,42.77627809
PtX52GB,GB,Herne Bay Kent,Hydrogen,5.790804556,GB,41.85618213
PtX53GB,GB,Budweiser  Protium Wales brewery,Hydrogen,3.552640832,GB,39.39570883
PtX54GB,GB,Protium  Wilton Universal Group Teeside Phase 2,Hydrogen,11.77700436,GB,39.11453175
PtX55GB,GB,Project Cavendish phase1,Hydrogen,0.177632042,GB,46.94654846
PtX56GB,GB,INEOS  Petroineos Grangemouth chemicals complex,Hydrogen,0.177632042,GB,41.42610879
PtX57GB,GB,Fawley refinery,Hydrogen,0.177632042,GB,44.77610999
PtX58GB,GB,Dorset Green H2 Project,Hydrogen,0.159868837,GB,38.62682861
PtX59GB,GB,Pembroke power station  Pembroke Green HydrogenNet Zero Centre Phase 1,Hydrogen,19.53952457,GB,37.51108718
PtX60GB,GB,Octopus Hydrogen  BayWa MoU,Hydrogen,2.664480624,GB,38.19750678
PtX62GB,GB,Freeport East Hydrogen Hub,Hydrogen,0.177632042,GB,38.85601945
PtX63GB,GB,Teesside Hydrogen CO2 CaptureH2NorthEast Phase 1,Hydrogen,0.177632042,GB,42.33623459
PtX64GB,GB,Teesside Hydrogen CO2 CaptureH2NorthEast Phase 2,Hydrogen,0.177632042,GB,42.92053494
PtX65GB,GB,Shell Uniper Humber Hub Blue North Killingholme,Hydrogen,0.177632042,GB,44.61388268
PtX66GB,GB,HAwel,Hydrogen,8.881602079,GB,45.3363319
PtX67GB,GB,Mayflower Hydrogen project,Hydrogen,3.552640832,GB,37.08424869
PtX68GB,GB,Eneus Energy Hammars Hill,Ammonia,12.9,GB,26.75274773
PtX69GB,GB,Tees Green Hydrogen phase 1,Hydrogen,1.332240312,GB,39.76722073
PtX70GB,GB,Tees Green Hydrogen phase 2,Hydrogen,35.52640832,GB,44.82006867
PtX71GB,GB,Felixstowe Green Hydrogen,Hydrogen,17.76320416,GB,43.18024345
PtX72GB,GB,Dylan phase 1,Hydrogen,53.28961248,GB,43.0138181
PtX73GB,GB,Dylan phase 2,Hydrogen,124.3424291,GB,45.40669943
PtX74GB,GB,Carlton Power hydrogen hub,Hydrogen,6.217121455,GB,36.47131578
PtX76GB,GB,First Hydrogen  Manchester,Hydrogen,7.105281663,GB,46.25397091
PtX78GB,GB,First Hydrogen  Thames Estuary,Hydrogen,7.105281663,GB,42.14201258
PtX79GB,GB,Inverness hydrogen hub  Phase 1,Hydrogen,1.06579225,GB,39.7204253
PtX80GB,GB,Energy Hub at MIRA Technology Park,Hydrogen,0.177632042,GB,45.82082284
PtX81GB,GB,Trafford Low Carbon Energy Park   phase 2,Hydrogen,31.97376749,GB,39.66609599
PtX82GB,GB,Prax Lindsey Oil Refinery Phase 2,Hydrogen,0.177632042,GB,43.33113904
PtX83GB,GB,Project Cavendish phase2,Hydrogen,0.177632042,GB,43.53161854
PtX84GB,GB,Centrica Equinor hydrogen hub Easington collaboration,Hydrogen,0.177632042,GB,40.06600672
PtX85GB,GB,Langage Energy Park  Carlton Power,Hydrogen,1.243424291,GB,40.9919043
PtX87GB,GB,Trecwn Green Energy Hub ,Hydrogen,2.664480624,GB,39.74839288
PtX88GB,GB,StatkraftForesight Cheshire,Hydrogen,5.328961248,GB,36.9238493
PtX89GB,GB,SSE Aldbrough storage site,Hydrogen,6.217121455,GB,41.32541705
PtX90GB,GB,Kintore Scotland Hydrogen project  phase 1,Hydrogen,88.81602079,GB,47.95029056
PtX91GB,GB,Kintore Scotland Hydrogen project  phase 2,Hydrogen,444.080104,GB,45.22379906
PtX92GB,GB,Saltend Chemicals Park  Hull,Hydrogen,17.76320416,GB,38.92728456
PtX94GB,GB,HYRO  3 Northfleet KimberlyClark project 2 pamts,Hydrogen,3.019744707,GB,39.01961255
PtX95GB,GB,Bradford Low Carbon Hydrogen,Hydrogen,4.351985019,GB,44.86351187
PtX96GB,GB,Cromarty Hydrogen Project  phase 1,Hydrogen,1.882899641,GB,43.82478041
PtX98GB,GB,HyBont,Hydrogen,0.923686616,GB,40.94391181
PtX99GB,GB,Quill 2,Hydrogen,1.421056333,GB,41.87726822
PtX100GB,GB,West South Wales Hydrogen Project,Hydrogen,3.552640832,GB,41.28515033
PtX101GB,GB,Holyhead Hub,Hydrogen,0.177632042,GB,38.23936037
PtX102GB,GB,H2H Saltend phase 2,Hydrogen,0.177632042,GB,44.47732367
PtX103GB,GB,Arbikie Distillery,Hydrogen,0.159868837,GB,42.3396251
PtX104GB,GB,Ratcliffe power station  H2 project  phase 1,Hydrogen,17.76320416,GB,43.72700653
PtX105GB,GB,Ratcliffe power station  H2 project  phase 2,Hydrogen,71.05281663,GB,38.02049996
PtX106GB,GB,Knockshinnoch hydrogen production facility  Scotland,Hydrogen,0.444080104,GB,44.30704682
PtX107GB,GB,Hynet Northwest phase 2 Essar Stanlow refinery,Hydrogen,0.177632042,GB,41.80105118
PtX108GB,GB,AEM Nexus for Fuel Cell factory FAT process,Hydrogen,0.177632042,GB,40.18135006
PtX109GB,GB,Cromarty Clean Fuels Project,Methanol,38.7,GB,76.81347117
PtX110GB,GB,Carbonshift PtL SAF refinery,Hydrogen,7.371729726,GB,40.20170731
PtX111GB,GB,NABOO,Hydrogen,42.13432026,GB,44.04046251
PtX112GB,GB,Oxefuel Biogenic,Hydrogen,3.890141711,GB,43.23908761
PtX113GB,GB,LH2 Europe Project,Hydrogen,63.94753497,GB,39.26682094
PtX114GB,GB,Stirling Green Hydrogen ,Hydrogen,1.776320416,GB,41.14852946
PtX115GB,GB,Wigan Green Hydrogen,Hydrogen,3.552640832,GB,38.61439602
PtX116GB,GB,Wilton International Industrial Zone green hydrogen Wilton Green Hydrogen,Hydrogen,46.18433081,GB,39.61826688
PtX117GB,GB,Bay Hydrogen Hub,Hydrogen,0.177632042,GB,52.56836066
PtX118GB,GB,Lhyfe Wallsend ,Hydrogen,3.552640832,GB,43.89596713
PtX119GB,GB,Tees Valley Hydrogen Vehicle Ecosystem Riverside terminal ,Hydrogen,0.568422533,GB,44.46108894
PtX120GB,GB,Campbeltown Hydrogen SIU,Hydrogen,3.552640832,GB,45.12102418
PtX121GB,GB,Cromarty Hydrogen Project  phase 2,Hydrogen,45.49156585,GB,42.65303089
PtX122GB,GB,Didcot Green Hydrogen Electrolyser,Hydrogen,1.776320416,GB,44.5643943
PtX123GB,GB,Markinch Green Hydrogen,Hydrogen,17.76320416,GB,41.58329568
PtX124GB,GB,Oban Hydrogen SIU,Hydrogen,3.552640832,GB,39.31529003
PtX125GB,GB,Pembroke power station  Pembroke Green HydrogenNet Zero Centre Phase 2,Hydrogen,55.06593289,GB,36.77693314
PtX126GB,GB,Port of Tilbury Green Hydrogen Phase 1,Hydrogen,1.776320416,GB,43.62374662
PtX127GB,GB,Port of Tilbury Green Hydrogen Phase 2,Hydrogen,15.98688374,GB,38.74358065
PtX128GB,GB,RWE Grangemouth,Hydrogen,35.52640832,GB,42.11163442
PtX129GB,GB,Stornoway Hydrogen SIU,Hydrogen,3.552640832,GB,43.674308
PtX130GB,GB,Thurso Hydrogen SIU,Hydrogen,3.552640832,GB,41.14567093
PtX131GB,GB,Wick Hydrogen SIU,Hydrogen,3.552640832,GB,40.63870785
PtX133GB,GB,Green Hydrogen 1HyRo Scotland,Hydrogen,2.664480624,GB,38.37380811
PtX134GB,GB,KimberlyClark ColeshillHyRo 2,Hydrogen,1.953952457,GB,44.69373881
PtX135GB,GB,Whitelee Green Hydrogen Facility Green Hydrogen for Glasgow Phase 2,Hydrogen,39.07904915,GB,36.96845474
PtX136GB,GB,Grenian Hydrogen Middlewich,Hydrogen,1.332240312,GB,42.40760852
PtX138GB,GB,Grenian Hydrogen  St Helens,Hydrogen,1.332240312,GB,44.7808727
PtX139GB,GB,Grenian Hydrogen Stretford,Hydrogen,1.332240312,GB,36.9899393
PtX140GB,GB,Grenian Hydrogen  Winnington,Hydrogen,1.332240312,GB,42.42765847
PtX142GB,GB,H2HEasington Hydrogen Production Green,Hydrogen,177.6320416,GB,42.02466852
PtX143GB,GB,Humber H2ub Green,Hydrogen,21.31584499,GB,36.37131991
PtX144GB,GB,HyMarnham,Hydrogen,1.651977987,GB,46.91159335
PtX145GB,GB,Inverness hydrogen hub  Phase 2,Hydrogen,71.58571276,GB,44.69102525
PtX146GB,GB,Lowestoft PowerPark hydrogen,Hydrogen,0.355264083,GB,39.39836044
PtX147GB,GB,trans,Hydrogen,0.888160208,GB,40.30220765
PtX148GB,GB,Meld Energy Green Hydrogen Hub,Hydrogen,17.76320416,GB,45.24778732
PtX149GB,GB,Net Zero Hub  West Isles,Hydrogen,8.881602079,GB,39.87948488
PtX150GB,GB,Protium  Wilton Universal Group Teeside Phase 1,Hydrogen,3.055271115,GB,44.67103527
PtX151GB,GB,Protium Project Pioneer 2,Hydrogen,0.444080104,GB,38.49097622
PtX152GB,GB,Tees Green Methanol,Methanol,200,GB,3.156369324
PtX153GB,GB,Suffolk Hydrogen,Hydrogen,1.776320416,GB,38.24191526
PtX154GB,GB,Sullom Voe Terminal Hydrogen Project Phase 1,Hydrogen,8.881602079,GB,38.76847399
PtX156GB,GB,Tees Valley Hydrogen Vehicle Ecosystem HYVE,Hydrogen,0.888160208,GB,46.1664619
PtX157GB,GB,Tees Valley Transport Hub,Hydrogen,4.618433081,GB,46.45882149
PtX158GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX159GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX160GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX161GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX162GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX163GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX164GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX165GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX166GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX167GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX168GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX169GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX170GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX171GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX172GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX173GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX174GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX175GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX176GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX177GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX178GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX179GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX180GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX181GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX182GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX183GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX184GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX185GB,GB,New electrolysis507725640973672677016510710772,Hydrogen,177.6320416,GB,43.19067923
PtX1NO,NO,Norsk eFuel Phase 1,Hydrogen,1.849482017,NO4,46.26655836
PtX2NO,NO,Norsk eFuel Phase 2,Hydrogen,1.849482017,NO4,54.12472141
PtX3NO,NO,CRI project in Norway Circlenergy,Methanol,110,NO4,90.28064158
PtX4NO,NO,ASKO MidtNorge,Hydrogen,2.58E-02,NO3,43.28867868
PtX5NO,NO,Laboratory System at IFE Kjeller Pahse 2,Hydrogen,3.68E-04,NO1,36.26558527
PtX6NO,NO,Oslo CHIC,Hydrogen,2.21E-02,NO2,47.79384
PtX7NO,NO,Grimstad Renewable Energy Park,Hydrogen,1.84E-03,NO5,38.60601277
PtX8NO,NO,HAEOLUS,Hydrogen,9.20E-02,NO4,36.53030427
PtX9NO,NO,StatkraftCELSAMo green H2 for steel production,Hydrogen,1.655791238,NO4,43.21897602
PtX10NO,NO,Green fertilizer project PorsgrunnHeroya phase 1  SKREI,Ammonia,24,NO1,24.55057212
PtX11NO,NO,Rafnes chemical plants Aquarius,Hydrogen,0.735907217,NO1,46.0903719
PtX12NO,NO,EnergyNorweigian Catapult Centre,Hydrogen,3.31E-02,NO3,47.79689973
PtX13NO,NO,Heroya Industrial Park,Hydrogen,0.202374485,NO1,44.39310929
PtX14NO,NO,PYROCO2,Hydrogen,8.83E-02,NO4,47.63294548
PtX15NO,NO,Hy2gen Sauda project,Ammonia,300,NO5,25.209476
PtX16NO,NO,Aker  Berlevag,Ammonia,100,NO4,27.34640421
PtX17NO,NO,Aker  Rjukan phase 1,Hydrogen,0.735907217,NO1,39.86278217
PtX18NO,NO,Aker  Rjukan phase 2,Hydrogen,0.735907217,NO1,41.33963086
PtX19NO,NO,Norsk eFuel Phase 3,Hydrogen,11.09748083,NO4,52.52724549
PtX20NO,NO,Nesbruket Gen2 plant 1 Mosjoen   ,Hydrogen,3.679536084,NO4,39.50967066
PtX21NO,NO,Gen2 Energy Afjord ,Hydrogen,4.967373714,NO3,45.07569666
PtX22NO,NO,Gen2 Energy Meraker    ,Hydrogen,0.735907217,NO3,45.43109977
PtX23NO,NO,Norwegian Hydrogen Hellesylt Hydrogen Hub 1st project,Hydrogen,0.110386083,NO3,43.96266916
PtX24NO,NO,Iverson efuels,Ammonia,250,NO5,25.95737448
PtX25NO,NO,P2X Europe  Nordic Electrofuel Porsgrunn project phase 1,Hydrogen,1.744100104,NO1,40.51546833
PtX27NO,NO,Narvik  Ammonia project Phase 1,Ammonia,250,NO4,28.76758167
PtX28NO,NO,Alesund green hydrogen project  phase 1  FjordH2,Hydrogen,0.735907217,NO3,44.00327715
PtX29NO,NO,Alesund green hydrogen project  phase 2  FjordH2,Hydrogen,9.19884021,NO5,47.27208876
PtX30NO,NO,Swiss Liquid Future  Elkem methanol plant,Methanol,819.8,NO4,80.67993025
PtX31NO,NO,Holmaneset Project GAP FFI Holmaneset,Ammonia,300,NO5,19.70095199
PtX32NO,NO,Skipavika Green Ammonia  SkiGA,Ammonia,130,NO5,20.64765485
PtX33NO,NO,HyPilot project ,Ammonia,1,NO5,23.54225804
PtX34NO,NO,Hydrogen Hub Agder Phase 1,Hydrogen,0.735907217,NO5,47.89517881
PtX35NO,NO,Hydrogen Hub Agder Phase 2,Hydrogen,1.471814434,NO5,42.6414619
PtX36NO,NO,Infinuim Mo Industrial Park,Hydrogen,1.251042269,NO4,40.22804291
PtX37NO,NO,P2XFloater and Oksefjorden wind farm  P2XFloater and Rubbedalshogda wind farm,Ammonia,1152.7,NO4,24.73569355
PtX38NO,NO,North Ammonia Eydehavn plant,Ammonia,171,NO5,24.6842404
PtX39NO,NO,Slagen terminal,Ammonia,182.3432969,NO1,24.15061335
PtX40NO,NO,Narvik  Ammonia project Phase 2,Ammonia,350,NO4,22.0995255
PtX41NO,NO,Kvinesdal Ammonia A Energi,Ammonia,600,NO5,21.68022717
PtX42NO,NO,Energi Hub Kjerlingland,Hydrogen,0.183976804,NO5,46.35398389
PtX43NO,NO,Green ammonia Plant in Korgen,Ammonia,260,NO4,20.22379008
PtX44NO,NO,GreenH Bodo,Hydrogen,0.551930413,NO4,40.15058628
PtX45NO,NO,GreenH Kristiansund,Hydrogen,0.88308866,NO3,46.19276451
PtX46NO,NO,GreenH Sandnessjoen,Hydrogen,0.735907217,NO4,45.11036995
PtX47NO,NO,Hardanger Hydrogen Hub,Hydrogen,2.759652063,NO5,39.69674313
PtX48NO,NO,Hemnes project Fortescue,Ammonia,300,NO1,27.52487854
PtX49NO,NO,HTWOFuel Lutelandet,Hydrogen,0.735907217,NO5,40.80473746
PtX50NO,NO,HyFuel Floro Fjord base,Hydrogen,0.735907217,NO5,45.08149939
PtX51NO,NO,HyHubMoHydrogen Hub Mo,Hydrogen,1.471814434,NO4,42.835845
PtX52NO,NO,Kvina Energy Park,Ammonia,500,NO5,24.23241195
PtX53NO,NO,Neptun Tromso,Ammonia,70,NO4,24.03954535
PtX54NO,NO,Nesbruket Gen2 plant 2,Hydrogen,3.679536084,NO4,42.65291714
PtX55NO,NO,Norwegian Hydrogen  Tau,Hydrogen,0.367953608,NO5,41.48911644
PtX56NO,NO,Rorvik hydrogen hub,Hydrogen,0.735907217,NO4,43.38426337
PtX57NO,NO,Hydro Havrand  Hoyanger,Hydrogen,0.183976804,NO5,36.304251
PtX58NO,NO,Meraker,Hydrogen,0.220772165,NO3,41.2343817
PtX59NO,NO,VikerBorg Hydrogen,Hydrogen,0.183976804,NO1,45.19599239
PtX1CH,CH,Hydrospider  St Gallen,Hydrogen,15.10437633,CH,42.32722407
PtX2CH,CH,Solothurn STOREGO,Methane,0.35,CH,7.974129239
PtX3CH,CH,Regio Energie SolothurnAarmat hybrid plant,Hydrogen,5.286531715,CH,36.40904318
PtX4CH,CH,PostBus Hydrogen bus Brugg aargau CHIC,Hydrogen,2.084403934,CH,45.57634452
PtX5CH,CH,PtG Switzerland,Methane,2.5,CH,9.094088461
