ID,country,name,capacity_el,storage_capacity,zone_el,charge_bid_price,discharge_bid_price
S1BE,BE,Drogenbos,5.623907572,16.06830735,BE,72.66185866,107.0209201
S2BE,BE,MiRIS,0.401707684,1.365806125,BE,63.81343763,98.17249907
S3BE,BE,MiRIS,0.964098441,1.044439978,BE,69.43777219,103.7968336
S4BE,BE,MiRIS,0.964098441,1.044439978,BE,61.52013845,95.87919989
S5BE,BE,MiRIS,0.160683073,0.883756904,BE,86.77835381,121.1374152
S6BE,BE,Olen Umicore BAT,0.964098441,0.602561526,BE,60.08746856,94.44653
S7BE,BE,Ruien Energy Storage,20.08538419,25.70929176,BE,74.77160234,109.1306638
S8BE,BE,Terhills,14.62215969,17.43411347,BE,82.42155128,116.7806127
S9BE,BE,Peleman Industries,1.606830735,1.606830735,BE,60.44836087,94.80742231
S10BE,BE,Ostend BESS,19.28196882,43.38442984,BE,84.44640324,118.8054647
S11BE,BE,Ruien Energy Storage,20.08538419,80.34153674,BE,73.76129984,108.1203613
S12BE,BE,Strom BESS CM 2627,96.40984409,385.6393764,BE,79.24361073,113.6026722
S13BE,BE,Gent Ringvaart,80.34153674,321.366147,BE,85.03378116,119.3928426
S14BE,BE,Lessines BESS,40.17076837,80.34153674,BE,78.08808077,112.4471422
S15BE,BE,Antwerp refinery BESS,20.08538419,60.25615256,BE,68.97790856,103.33697
S16BE,BE,Kallo EES,80.34153674,321.366147,BE,74.20538987,108.5644513
S17BE,BE,BASF Verbund,0.723073831,4.659809131,BE,88.12555323,122.4846147
S18BE,BE,Drogenbos BESS,64.27322939,257.0929176,BE,80.43645034,114.7955118
S19BE,BE,Drogenbos,5.623907572,16.06830735,BE,81.90805913,116.2671206
S20BE,BE,VillesurHaine BESS,40.17076837,160.6830735,BE,60.45293799,94.81199942
S21BE,BE,Innotech CM 2627,32.1366147,257.0929176,BE,76.29949188,110.6585533
S22BE,BE,Fuloy project,20.08538419,60.25615256,BE,60.84010315,95.19916458
S23BE,BE,Electrabel BESS CM 2627,144.6147661,578.4590645,BE,60.43409577,94.79315721
S24BE,BE,TheBattery,1.606830735,1.606830735,BE,86.32240379,120.6814652
S25BE,BE,Vilvoorde BESS,160.6830735,642.7322939,BE,88.02640774,122.3854692
S26BE,BE,First FCR belgium,0.803415367,4.820492204,BE,71.08182391,105.4408854
S27BE,BE,Centrica BESS Y4 auction,2.12101657,2.12101657,BE,60.94229629,95.30135773
S28BE,BE,Aspiravi Belgium BESS,10.91038069,44.18784521,BE,75.47646392,109.8355254
S29BE,BE,Storm belgium BESS,20.24606726,80.34153674,BE,76.26841242,110.6274739
S30BE,BE,Nala Renewables Belgium BESS,6.427322939,25.70929176,BE,63.04373336,97.40279479
S31BE,BE,Innovative Energy Transition Hub  battery storage,160.6830735,642.7322939,BE,68.3305856,102.689647
S32BE,BE,GIGA BLUE MARLIN,241.0246102,964.0984409,BE,62.14163376,96.5006952
S33BE,BE,Balen Project,20.08538419,80.34153674,BE,67.61461098,101.9736724
S34BE,BE,Storm BE CM,48.20492204,192.8196882,BE,78.33880913,112.6978706
S35BE,BE,Green Turtle project,562.3907572,2249.563029,BE,87.37482202,121.7338835
S36BE,BE,MiRIS,1.526489198,3.294003006,BE,75.33300079,109.6920622
S37BE,BE,Bastogne BESS,8.034153674,16.06830735,BE,67.9524256,102.311487
S38BE,BE,New BESSBE38,803.4153674,1301.532895,BE,85.24968335,119.6087448
S1BG,BG,South Bulgaria,18.62732919,40.98012422,BG,78.92401357,113.283075
S2BG,BG,New BESSBG2,745.0931677,1207.050932,BG,67.48005262,101.8391141
S3BG,BG,New BESSBG3,745.0931677,1207.050932,BG,66.81809051,101.1771519
S4BG,BG,New BESSBG4,745.0931677,1207.050932,BG,85.09372856,119.45279
S5BG,BG,New BESSBG5,745.0931677,1207.050932,BG,72.84300442,107.2020659
S1CZ,CZ,Mydlovary ,0.666586874,1.16652703,CZ,78.18123685,112.5402983
S2CZ,CZ,Oboriste ,0.666586874,0.866562936,CZ,59.82082847,94.17988991
S3CZ,CZ,Ochoz,6.665868741,6.665868741,CZ,66.21773432,100.5767958
S4CZ,CZ,Praksice,0.666586874,0.799904249,CZ,77.60603919,111.9651006
S5CZ,CZ,New BESSCZ5,666.5868741,1079.870736,CZ,89.0968275,123.4558889
S6CZ,CZ,New BESSCZ6,666.5868741,1079.870736,CZ,82.03534398,116.3944054
S7CZ,CZ,New BESSCZ7,666.5868741,1079.870736,CZ,69.35414478,103.7132062
S8CZ,CZ,New BESSCZ8,666.5868741,1079.870736,CZ,69.89191529,104.2509767
S9CZ,CZ,New BESSCZ9,666.5868741,1079.870736,CZ,70.48114278,104.8402042
S1DK,DK,BOSS,5.196078431,5.196078431,DK2,73.34328253,107.702344
S2DK,DK,Vestas Lem Kaer ESS Demo 400 kW ,2.078431373,0.519607843,DK1,74.92846896,109.2875304
S3DK,DK,Lem Kaer 12 MW ESS Demo  Vestas Wind Systems,6.235294118,1.558823529,DK1,86.19054946,120.5496109
S4DK,DK,Lem Kaer windplusstorage,10.39215686,2.598039216,DK1,76.11570908,110.4747705
S5DK,DK,Suduroy BESS,31.17647059,38.97058824,DK1,73.52820357,107.887265
S6DK,DK,Hoby solar plus Storage,51.96078431,62.35294118,DK2,85.01814281,119.3772043
S7DK,DK,Borup BESS,51.96078431,51.96078431,DK2,67.3645386,101.7236
S1DE,DE,Bocholt,0.966689744,1.20836218,DELU,75.16703179,109.5260932
S2DE,DE,Emden,0.483344872,2.900069232,DELU,86.26763231,120.6266938
S3DE,DE,BerlinAdlershof,0.725017308,3.745922758,DELU,61.7977186,96.15678004
S4DE,DE,Vlklingen,0.60418109,0.410843141,DELU,73.18112752,107.540189
S5DE,DE,BerlinTreptow,1.20836218,1.54670359,DELU,62.2016876,96.56074904
S6DE,DE,Eisenhuttenstadt,1.691707052,0.435010385,DELU,66.54716789,100.9062293
S7DE,DE,Pellworm,0.773049705,1.305031154,DELU,60.52177694,94.88083838
S8DE,DE,Magdeburg,0.60418109,0.302090545,DELU,77.69721005,112.0562715
S9DE,DE,Wittstock  Dosse,0.785435417,1.20836218,DELU,71.07554676,105.4346082
S10DE,DE,Braderup,1.404721034,2.175051924,DELU,79.04717327,113.4062347
S11DE,DE,SchwerinLankow,3.02090545,3.650220473,DELU,84.66824848,119.0273099
S12DE,DE,Wettringen,0.151045272,0.60418109,DELU,66.1198615,100.4789229
S13DE,DE,Nurnberg,0.785435417,0.824707188,DELU,63.13705674,97.49611818
S14DE,DE,DresdenReick,1.20836218,1.631288943,DELU,69.26666789,103.6257293
S15DE,DE,Neuhardenberg,3.02090545,3.866758975,DELU,67.14540202,101.5044635
S16DE,DE,Feldheim Brandenburg,6.041810899,6.343901444,DELU,74.31853171,108.6775931
S17DE,DE,Hamburg,1.20836218,1.691707052,DELU,79.16528092,113.5243424
S18DE,DE,Drverden,1.81254327,2.41672436,DELU,82.74777369,117.1068351
S19DE,DE,Aachen,3.395497725,3.341121427,DELU,84.70275982,119.0618213
S20DE,DE,Lunen,7.250173079,7.854354169,DELU,87.73025635,122.0893178
S21DE,DE,Herne,9.062716349,13.89616507,DELU,60.16461785,94.52367929
S22DE,DE,Lunen,9.062716349,13.89616507,DELU,80.96842671,115.3274882
S23DE,DE,Duisburg,9.062716349,13.89616507,DELU,61.25875098,95.61781242
S24DE,DE,Bexbach,9.062716349,13.89616507,DELU,60.80625889,95.16532032
S25DE,DE,Vlklingen,9.062716349,13.89616507,DELU,66.94568384,101.3047453
S26DE,DE,Quierscheid,9.062716349,13.89616507,DELU,72.08392962,106.4429911
S27DE,DE,Garching,0.845853526,0.734684205,DELU,71.13574395,105.4948054
S28DE,DE,Schwabisch Hall,0.60418109,0.845853526,DELU,89.21584929,123.5749107
S29DE,DE,Brunsbuttel,1.510452725,1.510452725,DELU,87.38933198,121.7483934
S30DE,DE,BrilonHoppecke,0.906271635,1.592017172,DELU,73.6841206,108.043182
S31DE,DE,Heilbronn,3.262577886,3.383414104,DELU,68.11074656,102.469808
S32DE,DE,SchwerinLankow,3.02090545,5.739720354,DELU,85.74340902,120.1024705
S33DE,DE,Leipzig,6.041810899,9.062716349,DELU,79.10425838,113.4633198
S34DE,DE,Chemnitz,6.041810899,9.60647933,DELU,80.79648005,115.1555415
S35DE,DE,Hannover Herrenhausen,9.062716349,10.51275096,DELU,70.18405105,104.5431125
S36DE,DE,Borkum,0.60418109,0.302090545,DELU,66.79792117,101.1569826
S37DE,DE,Wendelstein,0.302090545,0.60418109,DELU,88.81212587,123.1711873
S38DE,DE,Aschheim b Munchen,0.664599199,0.682120451,DELU,60.70767982,95.06674126
S39DE,DE,Bruck  Bad Hindelang,0.60418109,0.755226362,DELU,78.26661602,112.6256775
S40DE,DE,Trostberg,0.725017308,0.906271635,DELU,67.86402967,102.2230911
S41DE,DE,EggensteinLeopoldshafen,1.087525962,0.906271635,DELU,82.58133279,116.9403942
S42DE,DE,Groenhain,0.60418109,0.60418109,DELU,60.50949535,94.86855679
S43DE,DE,Bautzen,1.510452725,1.510452725,DELU,85.24777612,119.6068376
S44DE,DE,Gdenroth,1.510452725,2.41672436,DELU,76.06153038,110.4205918
S45DE,DE,Ludwigshafen,5.437629809,3.927177084,DELU,83.18201435,117.5410758
S46DE,DE,Herdecke,3.62508654,4.229267629,DELU,78.02662778,112.3856892
S47DE,DE,Elverlingsen,4.893866828,5.075121155,DELU,84.54272051,118.901782
S48DE,DE,Elverlingsen,5.413462566,5.920974681,DELU,81.32640151,115.6854629
S49DE,DE,Wunsiedel,5.075121155,6.162647117,DELU,75.65207496,110.0111364
S50DE,DE,Pfreimd,7.552263624,8.156444714,DELU,81.48917146,115.8482329
S51DE,DE,Bremen,9.062716349,9.062716349,DELU,84.04533752,118.404399
S52DE,DE,Pfinztal,1.20836218,12.0836218,DELU,71.28158039,105.6406418
S53DE,DE,Varel,6.948082534,13.59407452,DELU,76.47574021,110.8348016
S54DE,DE,Langenreichenbach,9.908569875,15.10452725,DELU,80.20636901,114.5654304
S55DE,DE,Bennewitz b Leipzig,9.908569875,15.10452725,DELU,87.74651688,122.1055783
S56DE,DE,Cremzow,13.29198398,20.54215706,DELU,87.7121072,122.0711686
S57DE,DE, Huntorf,193.9421299,350.4250322,DELU,67.35315438,101.7122158
S58DE,DE,HamburgAltenwerder,0.845853526,78.54354169,DELU,70.54084519,104.8999066
S59DE,DE,HamburgAltenwerder,0.845853526,78.54354169,DELU,78.59150319,112.9505646
S60DE,DE,Enercon Wind Turbine Sodium Sulphur BESS,0.483344872,2.900069232,DELU,76.97270977,111.3317712
S61DE,DE,Braderup,1.601079888,1.20836218,DELU,76.49072399,110.8497854
S62DE,DE,Jardelund,29.00069232,30.2090545,DELU,74.16058805,108.5196495
S63DE,DE,Windpark Reuenkge Batteriespeicher,7.733517951,9.666897439,DELU,70.44447269,104.8035341
S64DE,DE,SmartRegion Pellworm,0.120836218,0.966689744,DELU,83.71548336,118.0745448
S65DE,DE,PV Speicher Lehe,0.725017308,0,DELU,60.6401538,94.99921524
S66DE,DE,RES Bordesholm,9.062716349,9.062716349,DELU,77.93510924,112.2941707
S67DE,DE,BES NM,15.70870834,14.39763537,DELU,67.26194698,101.6210084
S68DE,DE,Batteriespeicher W2G,1.20836218,1.20836218,DELU,88.61101967,122.9700811
S69DE,DE,Buttel Speicher,8.80291848,0,DELU,72.62538021,106.9844417
S70DE,DE,WBSTarzow,6.041810899,0,DELU,82.60599329,116.9650547
S71DE,DE,WBSPinnow,3.62508654,0,DELU,85.68260613,120.0416676
S72DE,DE,WEMAG Schwerin Battery Park  Younicos,3.262577886,9.062716349,DELU,74.87446113,109.2335226
S73DE,DE,GroBatteriespeicher SchwerinLankow Erweiterung,4.289685738,0,DELU,74.75629266,109.1153541
S74DE,DE,Solarstorage EDF innovationtender,1.14190226,0,DELU,84.38155928,118.7406207
S75DE,DE,Speicher PVAG9,2.295888142,0,DELU,76.26185784,110.6209193
S76DE,DE,WBSMalchow,2.41672436,0,DELU,82.81095352,117.170015
S77DE,DE,Solarpark LarzRechlin Speicher,4.02988787,0,DELU,73.35953432,107.7185958
S78DE,DE,Wittstock,0.966689744,0,DELU,73.09245357,107.451515
S79DE,DE,olarpark MBW IV,0.380634087,0.966689744,DELU,81.4193849,115.7784463
S80DE,DE,Schmlln II,1.776292404,0,DELU,67.0843027,101.4433641
S81DE,DE,Cremzow,13.29198398,18.1254327,DELU,59.86933087,94.22839231
S82DE,DE,B1 Batterien CR01,2.054215706,0,DELU,65.06693267,99.42599411
S83DE,DE,EWE Lower Saxony Hybrid project,7.18975497,13.70886893,DELU,61.37018652,95.72924795
S84DE,DE,Batteriespeicher Ammerland,1.643372565,0,DELU,69.1164638,103.4755252
S85DE,DE,Hybridregelkraftwerk,10.87525962,9.062716349,DELU,62.70288861,97.06195005
S86DE,DE,Battery Drverden,3.02090545,2.718814905,DELU,67.24239936,101.6014608
S87DE,DE,CEC Haren Batteriespeicher,2.41672436,2.900069232,DELU,83.23094853,117.59001
S88DE,DE,RWE Hydro  battery Lingen,27.18814905,29.60487341,DELU,86.94401368,121.3030751
S89DE,DE,ElChe Wettringen,0.151045272,0.60418109,DELU,61.5848941,95.94395554
S90DE,DE,Neuhardenberg,3.02090545,3.02090545,DELU,69.03449063,103.3935521
S91DE,DE,PV Anlage Gottesgabe Speicher,0.978773366,0,DELU,88.64191666,123.0009781
S92DE,DE,PV Anlage Alttrebbin Speicher,0.978773366,0,DELU,60.10521264,94.46427407
S93DE,DE,Solarpark Letschin 0421,2.749023959,0,DELU,76.41182958,110.770891
S94DE,DE,Younicos and Vattenfall Project,0.60418109,4.229267629,DELU,70.50927563,104.8683371
S95DE,DE,Euref Campus,1.147944071,1.147944071,DELU,62.03107031,96.39013175
S96DE,DE,Speicher Ghlsdorf 0421,2.960487341,0,DELU,83.9601288,118.3191902
S97DE,DE,Herrenhausen II,9.062716349,10.51275096,DELU,75.09456762,109.4536291
S98DE,DE,Speicherbatterie,0.966689744,0,DELU,76.93285343,111.2919149
S99DE,DE,ElChe Wettringen,0.151045272,0.60418109,DELU,71.8848149,106.2438763
S100DE,DE,PASM Grospeicher Munster II,0.60418109,3.62508654,DELU,79.69765209,114.0567135
S101DE,DE,PASM Grospeicher Munster I Pixii,0.60418109,3.62508654,DELU,89.16861914,123.5276806
S102DE,DE,Schaper Grid Energy Storage Herford,10.87525962,12.56696667,DELU,79.06289176,113.4219532
S103DE,DE,Batterie HKW Bi Hybrid,4.531358174,0,DELU,68.6604682,103.0195296
S104DE,DE,Stromspeicher AES Park,0.60418109,0.725017308,DELU,87.45074131,121.8098027
S105DE,DE,Batteriespeicher ECH,0.60418109,0,DELU,82.69608745,117.0551489
S106DE,DE,Batteriespeicher Calbe,0.664599199,0,DELU,74.92156221,109.2806237
S107DE,DE,ECO Battery Park 3  Trading Calbe,0.60418109,1.226487613,DELU,70.87811844,105.2371799
S108DE,DE,Magdeburg,0.60418109,0.302090545,DELU,89.37720629,123.7362677
S109DE,DE,SaxonyAnhalt 30MW,18.1254327,9.062716349,DELU,83.11332433,117.4723858
S110DE,DE,Speicher Stresow,1.752125161,1.752125161,DELU,89.14410102,123.5031625
S111DE,DE,Speicher Lubars,2.537560578,5.075121155,DELU,65.89243773,100.2514992
S112DE,DE,Feldheim,6.041810899,6.525155771,DELU,88.61682876,122.9758902
S113DE,DE,IKW Batteriespeicher,0.652515577,0,DELU,63.97974354,98.33880497
S114DE,DE,Arcelor Mittal  Eisenhuttenstadt,2.295888142,1.147944071,DELU,77.04993116,111.4089926
S115DE,DE,RWE battery  hydro,43.80312902,48.33448719,DELU,64.03484912,98.39391056
S116DE,DE,MercedesBenz Energy Elverlingsen Power Station,11.82986574,11.82986574,DELU,67.71164451,102.0707059
S117DE,DE,Daimler 2nd Life Storage  Lunen,7.201838592,12.68780289,DELU,75.62205062,109.9811121
S118DE,DE,Batteriespeicher SJM,1.329198398,1.631288943,DELU,80.08585027,114.4449117
S119DE,DE,Belectric RWE Herdecke,3.776131812,4.712612501,DELU,67.36697852,101.72604
S120DE,DE,STEAG Herne,9.062716349,13.59407452,DELU,68.77625153,103.135313
S121DE,DE,Herdecke RWE  Audi,3.673421027,2.718814905,DELU,66.03245342,100.3915149
S122DE,DE,Bocholt Speicher,0.682724632,0,DELU,70.87258004,105.2316415
S123DE,DE,STEAG DuisburgWalsum,9.062716349,13.59407452,DELU,86.67189983,121.0309613
S124DE,DE,ESpeicher,1.244613045,0,DELU,60.57228803,94.93134947
S125DE,DE,Outokumpu Krefeld Bat,2.718814905,0,DELU,69.64454853,104.00361
S126DE,DE,Garzweiler project,3.927177084,0,DELU,83.53611027,117.8951717
S127DE,DE,PVA Jackerath,2.446933414,4.893866828,DELU,63.5893488,97.94841024
S128DE,DE,FZJBATA1055,0.761268173,0,DELU,66.32251432,100.6815758
S129DE,DE,M5BAT Modular MultiMegawatt MultiTechnology MediumVoltage Battery Storage,3.268619696,1.81254327,DELU,82.91298582,117.2720473
S130DE,DE,Hoppecke Brilon,0.906271635,1.570870834,DELU,71.02588439,105.3849458
S131DE,DE,Hessian Lichtenau,7.250173079,0,DELU,60.43145383,94.79051527
S132DE,DE,Verbund Breitenworbis,6.041810899,0,DELU,69.27913496,103.6381964
S133DE,DE,VEO PRL Erweiterung,1.20836218,1.20836218,DELU,68.9103004,103.2693618
S134DE,DE,Wartburg BESS,36.2508654,40.48013302,DELU,66.7339536,101.093015
S135DE,DE,Caterva SWARM,0.785435417,1.045233286,DELU,67.52803064,101.8870921
S136DE,DE,Verbund Thuringia,6.253274281,0,DELU,82.00503797,116.3640994
S137DE,DE,Speicher Photovoltaikanlage Henschleben I  3000 kWp,0.60418109,0,DELU,83.90378847,118.2628499
S138DE,DE,Merseburg SolarStorage,7.068918752,20.54215706,DELU,87.50844066,121.8675021
S139DE,DE,BES ELS,12.26487613,19.14045693,DELU,68.06952954,102.428591
S140DE,DE,Elsteraue BESS,8.337699041,9.183552567,DELU,83.98712204,118.3461835
S141DE,DE,Tautenhain solarplusstorage,0.60418109,0.9425225,DELU,75.94113784,110.3001993
S142DE,DE,GBD Batterien,0.845853526,0,DELU,71.05596573,105.4150272
S143DE,DE,Bennewitz,10.4221238,15.10452725,DELU,80.70265457,115.061716
S144DE,DE,Batteriespeicher Fruchtreiferei Ost,0.725017308,0,DELU,64.45637995,98.81544139
S145DE,DE,Heizkraftwerk Leipzig Sud Schwarzstartbatterie 9C,2.41672436,0,DELU,87.60032706,121.9593885
S146DE,DE,Leipzig BMW,8.216862823,9.304388785,DELU,67.20539569,101.5644571
S147DE,DE,Langenreichenbach Upside,9.666897439,15.10452725,DELU,65.5178112,99.87687264
S148DE,DE,BES LRB,9.926695307,0,DELU,83.78765439,118.1467158
S149DE,DE,Batteriespeicher Schneeberg,1.510452725,1.510452725,DELU,63.41671162,97.77577306
S150DE,DE,EinsEnergie Chemnitz,9.546061221,9.666897439,DELU,83.01419503,117.3732565
S151DE,DE,Bad Duben BESS,8.337699041,9.183552567,DELU,61.85309371,96.21215515
S152DE,DE,Speicher GS I,1.027107853,0,DELU,77.69758323,112.0566447
S153DE,DE,SMAREG9 Freiberg,12.0836218,12.24070888,DELU,68.82699432,103.1860558
S154DE,DE,Windpark Wlkisch GmbH  Co KG,2.900069232,3.02090545,DELU,87.6332768,121.9923382
S155DE,DE,MEEProjektgesellschaft 1 GmbH Co KG Stromspeicher,2.175051924,0,DELU,78.8552602,113.2143216
S156DE,DE,Frankfurt Energie Grossenhain solar,0.906271635,0.60418109,DELU,74.76161842,109.1206799
S157DE,DE,DoberlugKirchhain Batterie,4.16884952,4.591776283,DELU,84.47918941,118.8382508
S158DE,DE,Speicher Finsterwalde III,2.054215706,0,DELU,72.94850036,107.3075618
S159DE,DE,Solarspeicher WW Tettau,0.60418109,0.543762981,DELU,87.42118771,121.7802491
S160DE,DE,BES DD Dresden,7.250173079,6.706410098,DELU,66.24754771,100.6066092
S161DE,DE,Dresden,1.20836218,1.631288943,DELU,74.13958075,108.4986422
S162DE,DE,Big Battery Lusatia,39.87595193,32.02159777,DELU,81.66691575,116.0259772
S163DE,DE,Stromspeicher 2 5 MW Bautzen,1.510452725,1.510452725,DELU,73.70166033,108.0607218
S164DE,DE,Frankfurt BESS,0.217505192,0.108752596,DELU,75.84105992,110.2001214
S165DE,DE,Rechtenbach,9.666897439,12.0836218,DELU,65.82740514,100.1864666
S166DE,DE,HhBatteriespeicherWerkOst4200,2.537560578,0,DELU,86.13956911,120.4986306
S167DE,DE,PV Anlage Brandscheid Speicher,1.631288943,0,DELU,66.19721942,100.5562809
S168DE,DE,Batteriespeicher Gdenroth II,0.755226362,1.20836218,DELU,74.3792082,108.7382696
S169DE,DE,ABO Batterie Lahr,0.851895337,0,DELU,83.52720702,117.8862685
S170DE,DE,Batteriespeicher Gdenroth,0.755226362,0,DELU,75.13861762,109.4976791
S171DE,DE,Speicher HandenbergWest,0.845853526,0,DELU,88.78886594,123.1479274
S172DE,DE,STEAG Lunen,9.062716349,12.0836218,DELU,79.69339289,114.0524543
S173DE,DE,Stromspeicher,1.20836218,0,DELU,64.76027946,99.1193409
S174DE,DE,STEAG Bexbach,9.062716349,13.59407452,DELU,60.97296873,95.33203017
S175DE,DE,STEAG Weiter,9.062716349,13.59407452,DELU,68.62017938,102.9792408
S176DE,DE,PV Walshausen Solarpark Innovationsausschreibung,1.492327292,0,DELU,84.4491044,118.8081658
S177DE,DE,STEAG VolklingenFenne,9.062716349,13.59407452,DELU,67.09961858,101.45868
S178DE,DE,Fluence BESS germany,2.114633815,4.229267629,DELU,83.57328337,117.9323448
S179DE,DE,Johnson Control Fluence,0.906271635,0,DELU,76.80172615,111.1607876
S180DE,DE,PVA Wahlheim,0.302090545,0,DELU,82.81929943,117.1783609
S181DE,DE,Batteriespeicher WW Guntersblum,1.510452725,0,DELU,76.07084331,110.4299048
S182DE,DE,ABO Batterie Gumpen,0.761268173,0,DELU,87.03695454,121.396016
S183DE,DE,Project Ludwigshafen,5.437629809,3.927177084,DELU,79.7685717,114.1276331
S184DE,DE,Solarpark BruchsalUntergrombach Speicher,0.906271635,2.120675626,DELU,65.29740703,99.65646847
S185DE,DE,Pfinztal,1.20836218,1.20836218,DELU,71.12865937,105.4877208
S186DE,DE,Batteriespeicher,13.70886893,10.92359411,DELU,78.12751926,112.4865807
S187DE,DE,Batteriespeicher PV  Anlage AasenDonaueschingen,3.383414104,0,DELU,88.34376518,122.7028266
S188DE,DE,Rickertsreute SS,2.41672436,2.41672436,DELU,74.87374397,109.2328054
S189DE,DE,Speicher Gammertingen 0421,3.171950722,6.343901444,DELU,75.41521784,109.7742793
S190DE,DE,Speicher Granheim,2.054215706,0,DELU,66.26983346,100.6288949
S191DE,DE,BESS  Batteriespeicher,2.28380452,2.223386411,DELU,70.46961039,104.8286718
S192DE,DE,Sindelfingen BESS,0.362508654,0.181254327,DELU,87.604708,121.9637694
S193DE,DE,Batteriespeicher Wernau,1.570870834,0,DELU,59.94416673,94.30322817
S194DE,DE,Schwabisch Hall,0.60418109,0.60418109,DELU,64.9241593,99.28322073
S195DE,DE,Heilbronn,3.141741668,3.141741668,DELU,70.91649169,105.2755531
S196DE,DE,Seckach BESS,2.537560578,0,DELU,78.37305348,112.7321149
S197DE,DE,Speicher Weikerstetten,2.054215706,0,DELU,71.07898642,105.4380479
S198DE,DE,Stromspeicher BeSSY Aub  2500 kW,1.510452725,1.510452725,DELU,70.93527569,105.2943371
S199DE,DE,Iphofen,12.50654856,12.14403991,DELU,87.16903625,121.5280977
S200DE,DE,Theilheim  Speicher,0.725017308,0,DELU,75.81684311,110.1759046
S201DE,DE,Gpfert Speicher,1.057316907,0.833769904,DELU,64.06042979,98.41949123
S202DE,DE,Speicherkraftwerk Kolitzheim,1.933379488,0,DELU,73.60291704,107.9619785
S203DE,DE,SW Hassfurt,5.582633271,6.041810899,DELU,63.36888184,97.72794328
S204DE,DE,Speicher Vlkersleier,1.335240209,0,DELU,61.2510179,95.61007934
S205DE,DE,ECOspeicher Au,4.16884952,4.83949053,DELU,73.22761972,107.5866812
S206DE,DE,Speicherkraftwerk Wildflecken,1.359407452,0,DELU,65.10793758,99.46699902
S207DE,DE,ABO Wind Batterie Leutershausen,1.752125161,0,DELU,87.25300186,121.6120633
S208DE,DE,SW Hassfurt II,1.20836218,0.60418109,DELU,81.97673606,116.3357975
S209DE,DE,Reckertshausen solar park,2.241511844,4.313852982,DELU,62.51096883,96.87003026
S210DE,DE,SMAREG5 Hildburghausen,7.250173079,8.404158961,DELU,79.02569839,113.3847598
S211DE,DE,SMAREG3 Eisfeld,7.250173079,7.250173079,DELU,74.63684176,108.9959032
S212DE,DE,Sonneberg solarplusstorage,1.437950994,2.803400257,DELU,84.38124014,118.7403016
S213DE,DE,Speicher Buch,4.108431411,0,DELU,61.58596709,95.94502853
S214DE,DE,Wundesiedel,5.588675082,6.041810899,DELU,64.30525425,98.66431569
S215DE,DE,Tannesberg,7.552263624,7.854354169,DELU,78.28002116,112.6390826
S216DE,DE,Speicher Forsthof,4.108431411,0,DELU,67.7757848,102.1348462
S217DE,DE,Speicher Sch II,1.462118238,0,DELU,72.06296518,106.4220266
S218DE,DE,Batteriespeicher Sengenthal,1.522536347,0,DELU,63.47127805,97.83033949
S219DE,DE,Batteriespeicher UW Meitingen,4.56760904,3.999678815,DELU,71.95387644,106.3129379
S220DE,DE,Speicher Aichkirchen,2.054215706,0,DELU,66.80903584,101.1680973
S221DE,DE,Speicher Ottmarsfeld Nord,3.081323559,0,DELU,77.50423745,111.8632989
S222DE,DE,Batteriespeicheranlage Poing,4.56760904,4.446772822,DELU,64.66784712,99.02690856
S223DE,DE,Speicher Eichkreith,2.054215706,0,DELU,73.16905969,107.5281211
S224DE,DE,Speicher ubermatzhofen,2.054215706,0,DELU,70.21584293,104.5749044
S225DE,DE,Arzberg BESS,60.41810899,120.836218,DELU,87.96560171,122.3246632
S226DE,DE,Speicher Hiersdorf,2.054215706,0,DELU,72.92415927,107.2832207
S227DE,DE,22191 SP Bogen Speicher,0.725017308,2.452975225,DELU,67.66626384,102.0253253
S228DE,DE,Speicher Anham,0.332299599,0.592097468,DELU,74.85847897,109.2175404
S229DE,DE,21109 SP Ganacker,0.362508654,0,DELU,78.99798243,113.3570439
S230DE,DE,BESS Oberrohrbach,0.60418109,1.347323831,DELU,79.39971629,113.7587777
S231DE,DE,Rain BS1,0.906271635,0,DELU,60.31690251,94.67596395
S232DE,DE,ABO Wind Batterie Weichenried,1.166069504,2.332139007,DELU,88.21280298,122.5718644
S233DE,DE,PRL Trostberg,0.60418109,0,DELU,82.72582645,117.0848879
S234DE,DE,SWM HKW Freimann BSP3,1.359407452,0,DELU,69.89484231,104.2539037
S235DE,DE,Munchen,0.725017308,0,DELU,88.5476434,122.9067048
S236DE,DE,Siemens Germany BESS,8.458535259,8.941880131,DELU,68.92332775,103.2823892
S237DE,DE,SWM HKW Freimann BSP1,1.359407452,0,DELU,62.03493479,96.39399623
S238DE,DE,Garching,0.845853526,0,DELU,73.19768591,107.5567473
S239DE,DE,Munch Energie BESS,4.229267629,8.458535259,DELU,81.6141544,115.9732158
S240DE,DE,Diespeck BESS,12.50654856,12.50654856,DELU,84.33430174,118.6933632
S241DE,DE,BESS Antdorf,0.906271635,2.41672436,DELU,71.69011159,106.049173
S242DE,DE,Speicher Eschenlohe III,0.181254327,0.302090545,DELU,85.01133508,119.3703965
S243DE,DE,BESS Uffing,0.60418109,0,DELU,71.50516802,105.8642295
S244DE,DE,BESS Egling,0.966689744,2.452975225,DELU,63.24146543,97.60052687
S245DE,DE,Werk 1 Clean Voltage Anlage,1.20836218,0,DELU,70.98275471,105.3418162
